variables,type,units,values,description
towerse.post.cylinder_Myy,intermediate,N*m,"[[99126263.70696715], [95690009.8319927], [92247713.25996545], [88799500.90166062], [85345527.79059333], [81886032.61808091], [78421140.3297311], [74951005.88569796], [71475885.52853614], [67995919.24402273], [64511264.392766714], [61022188.24448204], [57528840.881567836], [54031378.91182506], [50530076.08124602], [47025098.89287782], [43516629.28669977], [40004979.80368674], [36490360.83920264], [32972993.57052791], [29453232.130074143], [25931342.612816572], [22407608.213257313], [18882446.731849015], [15356209.152606606], [11829274.127228081], [8302151.903639555], [4775329.093597293], [1249352.8739771843], [-2275104.880522132]]",
towerse.post.cylinder_Mzz,intermediate,N*m,"[[-346822.57340590865], [-346822.22310387535], [-346821.87527727627], [-346822.77160159685], [-346822.46913221374], [-346822.1709044942], [-346823.1461975818], [-346822.85269733734], [-346822.5637835841], [-346823.6159744196], [-346823.35747738386], [-346823.10493534064], [-346824.27342979866], [-346824.0834423579], [-346823.90236619866], [-346825.1983228174], [-346825.0334511277], [-346824.87851689156], [-346826.3068176945], [-346826.20160241623], [-346826.10911986046], [-346827.71174769383], [-346827.67880866013], [-346827.6621957969], [-346829.493724505], [-346829.58758468035], [-346829.70500762376], [-346831.8036289231], [-346831.97409890185], [-346832.17220084684]]",
towerse.qdyn,output,Pa,"[[52.0368059185017], [54.81461226075241], [57.16769451278723], [59.220297162848226], [61.047815335375624], [62.69970882038091], [64.21031016265441], [65.60449766327447], [66.90091889984666], [68.11393850878956], [69.2548743861871], [70.33281448193279], [71.35517491566141], [72.32809235700607], [73.25670672096419], [74.14536921620198], [74.99779833935037], [75.81719878437485], [76.6063534249443], [77.36769541101567], [78.10336535416356], [78.8152571767959], [79.5050552348074], [80.17426464546861], [80.82423626915501], [81.45618744409857], [82.07121931732514], [82.67033142508326], [83.25443403369833], [83.82435864390939], [84.38086697922002]]",
towerse.nodes_xyz,output,m,"[[0.0, 0.0, 10.0], [0.0, 0.0, 12.666666666666668], [0.0, 0.0, 15.333333333333336], [0.0, 0.0, 18.000000000000004], [0.0, 0.0, 20.666666666666668], [0.0, 0.0, 23.333333333333336], [0.0, 0.0, 26.0], [0.0, 0.0, 28.666666666666668], [0.0, 0.0, 31.333333333333332], [0.0, 0.0, 34.0], [0.0, 0.0, 36.666666666666664], [0.0, 0.0, 39.333333333333336], [0.0, 0.0, 42.0], [0.0, 0.0, 44.66666666666667], [0.0, 0.0, 47.333333333333336], [0.0, 0.0, 50.0], [0.0, 0.0, 52.666666666666664], [0.0, 0.0, 55.33333333333334], [0.0, 0.0, 58.00000000000001], [0.0, 0.0, 60.66666666666667], [0.0, 0.0, 63.33333333333333], [0.0, 0.0, 66.0], [0.0, 0.0, 68.66666666666666], [0.0, 0.0, 71.33333333333334], [0.0, 0.0, 74.0], [0.0, 0.0, 76.66666666666667], [0.0, 0.0, 79.33333333333334], [0.0, 0.0, 82.00000000000001], [0.0, 0.0, 84.66666666666667], [0.0, 0.0, 87.33333333333333], [0.0, 0.0, 90.0]]",
towerse.Px,output,N/m,"[[0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0]]",
towerse.Py,output,N/m,"[[0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0]]",
towerse.Pz,output,N/m,"[[-227.55310497814088], [-237.35329219309685], [-244.6909176818015], [-250.25984344998443], [-254.3065979006115], [-257.2711759180875], [-259.3453105554329], [-260.8557794692754], [-261.7268575760124], [-262.03771155320146], [-261.8503053378624], [-261.2139350687499], [-260.1683964423017], [-258.5347029174848], [-256.55140949959645], [-254.24959642465242], [-251.88210290736413], [-249.25901727558653], [-246.40734878874358], [-243.35419231334984], [-240.12709972107507], [-236.7543906075711], [-233.26541805143427], [-229.6839546156674], [-225.98967607147384], [-221.957465636091], [-217.81387923151314], [-213.55984424319536], [-209.42028540198248], [-205.16950385070342], [-200.80448402334167]]",
towerse.tower_mass,output,kg,255712.3874840711,
towerse.tower_center_of_mass,output,m,34.399059974971664,
towerse.tower_I_base,output,kg*m**2,"[433430700.94856435, 433430700.94856435, 1861359.186847532, 0.0, 0.0, 0.0]",
towerse.member.gc.d,intermediate,m,"[6.5, 6.24, 5.97, 5.71, 5.45, 5.18, 4.92, 4.66, 4.4, 4.13, 3.8699999999999997]",
towerse.member.gc.t,intermediate,m,"[0.0266, 0.0258, 0.025, 0.0242, 0.0234, 0.022600000000000002, 0.0218, 0.020999999999999998, 0.020200000000000003, 0.0194]",
towerse.member.s,output,,"[0.0, 0.10000000000000005, 0.2, 0.3, 0.4, 0.5, 0.6000000000000001, 0.7, 0.8, 0.9000000000000001, 1.0]",
towerse.member.height,output,m,80.0,
towerse.tower_outer_diameter,output,m,"[6.5, 6.24, 5.97, 5.71, 5.45, 5.18, 4.92, 4.66, 4.4, 4.13, 3.8699999999999997]",
towerse.tower_wall_thickness,output,m,"[0.0266, 0.0258, 0.025, 0.0242, 0.0234, 0.022600000000000002, 0.0218, 0.020999999999999998, 0.020200000000000003, 0.0194]",
towerse.member.E,output,Pa,"[200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0, 200000000000.0]",
towerse.member.G,output,Pa,"[79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0, 79300000000.0]",
towerse.member.sigma_y,output,Pa,"[345000000.0, 345000000.0, 345000000.0, 345000000.0, 345000000.0, 345000000.0, 345000000.0, 345000000.0, 345000000.0, 345000000.0]",
towerse.member.rho,output,kg/m**3,"[7800.0, 7800.0, 7800.0, 7800.0, 7800.0, 7800.000000000001, 7800.0, 7800.0, 7800.000000000001, 7799.999999999999]",
towerse.member.unit_cost,output,USD/kg,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",
towerse.member.outfitting_factor,output,,"[1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083]",
towerse.tower_s,intermediate,,"[0.0, 0.10000000000000005, 0.2, 0.3, 0.4, 0.5, 0.6000000000000001, 0.7, 0.8, 0.9000000000000001, 1.0]",
towerse.outfitting_full,output,,"[1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083, 1.083]",
towerse.member.unit_cost_full,output,USD/kg,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",
towerse.hub_height,intermediate,m,90.0,
towerse.foundation_height,intermediate,m,10.0,
floating.location,output,m,"[[0.0, 0.0, -40.0], [0.0, 0.0, -15.0], [5.2, 0.0, -70.0], [5.2, 2.0943951023931953, -70.0], [5.2, 4.1887902047863905, -70.0], [853.87, 0.0, -320.0], [853.87, 2.0943951023931953, -320.0], [853.87, 4.1887902047863905, -320.0]]",
floating.member_spar:outer_diameter,intermediate,m,"[9.4, 9.4, 9.4, 9.4, 6.5, 6.5]",
floating.member_fairlead_leg1:outer_diameter,intermediate,m,"[1.0, 1.0]",
floating.member_fairlead_leg2:outer_diameter,intermediate,m,"[1.0, 1.0]",
floating.member_fairlead_leg3:outer_diameter,intermediate,m,"[1.0, 1.0]",
mooring.joints_xyz,intermediate,m,"[[0.0, 0.0, -40.0], [0.0, 0.0, -15.0], [5.2, 0.0, -70.0], [-2.5999999999999988, 4.503332099679081, -70.0], [-2.6000000000000023, -4.50333209967908, -70.0], [853.87, 0.0, -320.0], [-426.93499999999983, 739.4731115294187, -320.0], [-426.9350000000004, -739.4731115294185, -320.0], [0.0, 0.0, -30.3845]]",
tower_grid.ref_axis,intermediate,m,"[[0.0, 0.0, 10.0], [0.0, 0.0, 18.000000000000004], [0.0, 0.0, 26.0], [0.0, 0.0, 34.0], [0.0, 0.0, 42.0], [0.0, 0.0, 50.0], [0.0, 0.0, 58.00000000000001], [0.0, 0.0, 66.0], [0.0, 0.0, 74.0], [0.0, 0.0, 82.00000000000001], [0.0, 0.0, 90.0]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
floatingse.constr_freeboard_heel_margin,output,,"[0.0, 0.0, 0.0, 0.0]",
floatingse.constr_draft_heel_margin,output,,"[0.0, 0.0, 0.0, 0.0]",
floatingse.constr_fixed_margin,output,,"[1.3421735797933492, 0.0]",
floatingse.constr_fairlead_wave,output,,0.09428571428571429,
floatingse.constr_mooring_surge,output,,1516480.7775441771,
floatingse.constr_mooring_heel,output,,-211809070.9821897,
floatingse.platform_base_F,output,N,"[[1963881.979963871], [6.014580716766922e-08], [-135868.76149087385]]",
floatingse.platform_base_M,output,N*m,"[[4105423.8104034485], [94795753.48807307], [-346781.6819284202]]",
floatingse.memload0.env.Px,output,N/m,"[17236.45979757961, 21061.89744926914, 25785.421904289633, 25995.924546858776, 26208.164951908137, 32927.10828094985, 41422.47491510101, 30968.555134139948, 21731.859963455816, 23075.384210274784, 24505.928183283086]",
floatingse.memload0.env.Py,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.Pz,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.qdyn,output,N/m**2,"[408157.79108170676, 361153.8817062984, 314441.00893441844, 312580.01714324765, 310719.59941970796, 258862.3434180494, 207581.16368077553, 200315.83352541763, 193065.81869904578, 180407.96132774622, 167801.72672914126]",
floatingse.memload0.env.wave.U,output,m/s,"[0.3766572772572952, 0.4570928562614514, 0.5547055423172194, 0.5590154087111501, 0.5633587612466846, 0.6997383673854117, 0.8691331642948982, 0.8964520120345568, 0.9246295537840276, 0.9761249852247852, 1.0304883538287963]",
floatingse.memload0.env.wave.W,output,m/s,"[-0.3766572771353936, -0.45709285616100104, -0.5547055422344453, -0.5590154086290142, -0.5633587611651821, -0.699738367319794, -0.8691331642420697, -0.896452011983338, -0.9246295537343695, -0.9761249851777469, -1.0304883537842398]",
floatingse.memload0.env.wave.V,output,m/s,"[0.5326738297775925, 0.6464269165177712, 0.7844721010100043, 0.7905671725167684, 0.7967096005791368, 0.989579489222858, 1.2291399084167332, 1.2677745933997022, 1.3076236550972413, 1.380449192642867, 1.4573306058207023]",
floatingse.memload0.env.wave.A,output,m/s**2,"[0.2366607470305305, 0.2871999118478702, 0.3485317713298637, 0.3512397402500889, 0.3539687491336061, 0.439658582882585, 0.5460924727880205, 0.5632574110607105, 0.5809618826919819, 0.6133174165135261, 0.6474749283996771]",
floatingse.memload0.env.wave.p,output,N/m**2,"[408085.08234564494, 361046.8030931852, 314283.3135870962, 312419.8618018197, 310556.94570909784, 258611.4061043689, 207194.02504642092, 199903.9750928537, 192627.6620455337, 179919.64108452143, 167257.49977736064]",
floatingse.memload0.env.wave.phase_speed,output,m/s,15.607258930515775,
floatingse.memload0.env.waveLoads.waveLoads_Px,output,N/m,"[17236.45979757961, 21061.89744926914, 25785.421904289633, 25995.924546858776, 26208.164951908137, 32927.10828094985, 41422.47491510101, 30968.555134139948, 21731.859963455816, 23075.384210274784, 24505.928183283086]",
floatingse.memload0.env.waveLoads.waveLoads_Py,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.waveLoads.waveLoads_Pz,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.waveLoads.waveLoads_qdyn,output,N/m**2,"[72.70873606182546, 107.0786131131916, 157.69534732218824, 160.15534142795326, 162.653710610117, 250.93731368049075, 387.138634354597, 411.85843256391263, 438.1566535120606, 488.32024322479464, 544.2269517806011]",
floatingse.memload0.env.waveLoads.waveLoads_pt,output,N/m**2,"[408157.79108170676, 361153.8817062984, 314441.00893441844, 312580.01714324765, 310719.59941970796, 258862.3434180494, 207581.16368077553, 200315.83352541763, 193065.81869904578, 180407.96132774622, 167801.72672914126]",
floatingse.memload0.env.waveLoads.waveLoads_z,output,m,"[-40.0, -35.19225, -30.3845, -30.19225, -30.0, -24.615000000000002, -19.23, -18.46125, -17.6925, -16.346249999999998, -15.0]",
floatingse.memload0.env.waveLoads.waveLoads_beta,output,deg,0.0,
floatingse.memload0.env.wind.U,output,m/s,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.windLoads.windLoads_Px,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.windLoads.windLoads_Py,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.windLoads.windLoads_Pz,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.windLoads.windLoads_qdyn,output,N/m**2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",
floatingse.memload0.env.windLoads.windLoads_z,output,m,"[-40.0, -35.19225, -30.3845, -30.19225, -30.0, -24.615000000000002, -19.23, -18.46125, -17.6925, -16.346249999999998, -15.0]",
floatingse.memload0.env.windLoads.windLoads_beta,output,deg,0.0,
floatingse.memload0.g2e.Px,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.memload0.g2e.Py,output,N/m,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.memload0.g2e.Pz,output,N/m,"[-17236.45979757961, -17316.027945916972, -19205.771468929324, -19245.555543098006, -21061.89744926914, -25785.421904289633, -25995.924546858776, -26208.164951908137, -29296.258682526193, -29358.64441445787, -32927.10828094985, -41383.034958582204, -41422.47491510101, -41082.51004417545, -30968.555134139948, -21731.859963455816, -23075.384210274784, -24452.797487906733, -24505.928183283086, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
floatingse.memload0.g2e.qdyn,output,Pa,"[408157.79108170676, 407180.12149873324, 383960.4689031127, 383471.6341116259, 361153.8817062984, 314441.00893441844, 312580.01714324765, 310719.59941970796, 286885.48454429384, 286403.9872740835, 258862.3434180494, 207819.23786711384, 207581.16368077553, 207344.8927814143, 200315.83352541763, 193065.81869904578, 180407.96132774622, 168269.92485722314, 167801.72672914126, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0, -9999.0]",
